주소,건물명,건축년도,면적,층,계약월,건물용도,월별평균 매매가,매매지수,월별평균 전세가,전세지수,2년매매가 평균,구,상세주소,기존 전세가,전세가율
노원구 중계동 502-1,중계그린1단지,1990,59,2층 초과,2023-07-01,아파트,54999.99999999999,88.952,28650.0,83.126,61630.313727883804,노원구,중계동 502-1,27250.0,44.21525439626491
마포구 중동 398-0,울트라월드컵(참누리),2006,85,2층 초과,2023-07-01,아파트,101400.0,93.358,48000.00000000001,86.975,114294.56936737988,마포구,중동 398-0,59379.23625,51.95280631325172
서초구 서초동 1616-10,서초극동스타클래스,2003,84,2층 초과,2023-07-01,아파트,157500.0,102.799,90000.0,84.425,160491.84540501013,서초구,서초동 1616-10,87626.38500000001,54.59865252273094
강서구 등촌동 688-0,주공3,1995,58,2층 초과,2023-07-01,아파트,74500.0,90.277,35995.333333333336,81.465,78610.22704969278,강서구,등촌동 688-0,36182.5,46.02772610887836
강서구 등촌동 688-0,주공3,1995,38,2층 초과,2023-07-01,아파트,55300.0,90.277,28000.000000000004,81.465,64857.43812566024,강서구,등촌동 688-0,27500.000000000004,42.40068802396912
관악구 봉천동 1000-0,현대(관악),1992,69,2층 초과,2023-07-01,아파트,74000.0,91.077,36000.0,81.528,81027.33848721538,관악구,봉천동 1000-0,32533.33333333333,40.151057582209106
동작구 상도동 407-0,현대(관악),1992,85,2층 초과,2023-07-01,아파트,81000.0,96.056,49000.0,83.141,80250.1583051966,동작구,상도동 407-0,63000.0,78.5045180352254
관악구 봉천동 1000-0,현대(관악),1992,85,2층 초과,2023-07-01,아파트,83000.0,91.077,44000.0,81.528,95738.05329113465,관악구,봉천동 1000-0,59999.99999999999,62.67100482766552
관악구 봉천동 1000-0,현대(관악),1992,59,2층 초과,2023-07-01,아파트,67500.0,91.077,31150.0,81.528,75789.67928764487,관악구,봉천동 1000-0,39000.0,51.45819373635708
관악구 봉천동 1000-0,현대(관악),1992,59,2층 이하,2023-07-01,아파트,62999.99999999999,91.077,33000.0,81.528,73356.7030684701,관악구,봉천동 1000-0,30225.9,41.20400554505234
영등포구 대림동 1127-0,e편한세상영등포아델포레,2020,60,2층 초과,2023-07-01,아파트,93750.0,92.435,56000.00000000001,85.883,109242.04547116552,영등포구,대림동 1127-0,70000.0,64.07789207725565
영등포구 대림동 1127-0,e편한세상영등포아델포레,2020,85,2층 초과,2023-07-01,아파트,109633.3333333333,92.435,66500.0,85.883,135507.31156042663,영등포구,대림동 1127-0,67500.0,49.812810262935365
서초구 서초동 1337-3,urbanplace,2014,21,2층 초과,2023-07-01,아파트,19500.0,102.799,18000.0,84.425,20755.979858435523,서초구,서초동 1337-3,24989.74970571836,120.39783173889606
강동구 강일동 114-0,강동리버스트4단지,2020,50,2층 초과,2023-07-01,아파트,62000.00000000001,94.01,38000.0,85.841,,강동구,강일동 114-0,,
송파구 풍납동 508-0,한강극동,1995,115,2층 초과,2023-07-01,아파트,137000.0,96.951,60000.0,84.183,156761.55423680117,송파구,풍납동 508-0,70622.3,45.05077813487306
광진구 자양동 227-7,더샵스타시티,2007,164,2층 초과,2023-07-01,아파트,238000.0,92.052,175000.0,83.777,249438.06433811094,광진구,자양동 227-7,180000.0,72.16220205910983
광진구 자양동 227-7,더샵스타시티,2007,140,2층 초과,2023-07-01,아파트,217500.0,92.052,140000.0,83.777,213848.254065617,광진구,자양동 227-7,110000.0,51.43834373613717
양천구 목동 929-0,목동청구한신아파트,1997,85,2층 초과,2023-07-01,아파트,142375.0,94.465,75625.0,81.59,150589.89994804517,양천구,목동 929-0,73750.0,48.974067998879335
광진구 광장동 577-0,현대파크빌,2000,85,2층 초과,2023-07-01,아파트,147500.0,92.052,76666.66666666667,83.777,161610.61837379853,광진구,광장동 577-0,94150.0,58.25731065655292
광진구 광장동 577-0,현대파크빌,2000,85,2층 이하,2023-07-01,아파트,140000.0,92.052,85000.0,83.777,130786.2773397938,광진구,광장동 577-0,67265.3256024127,51.43148575721879
광진구 광장동 577-0,현대파크빌,2000,60,2층 초과,2023-07-01,아파트,116000.0,92.052,58000.0,83.777,125700.9257998055,광진구,광장동 577-0,44000.0,35.00371991696825
용산구 이촌동 402-0,강촌,1998,85,2층 초과,2023-07-01,아파트,196000.0,97.327,77500.0,84.515,215294.18689989566,용산구,이촌동 402-0,90637.2,42.09923235974
서대문구 남가좌동 387-0,디엠씨엘가,2017,13,2층 초과,2023-07-01,아파트,14000.000000000002,89.097,13000.000000000002,83.08,14268.366824508048,서대문구,남가좌동 387-0,15000.0,105.12765885886297
강동구 암사동 413-0,프라이어팰리스,2007,60,2층 초과,2023-07-01,아파트,97500.0,94.01,51033.33333333333,85.841,109010.59914372543,강동구,암사동 413-0,47250.0,43.344409049346716
강동구 암사동 413-0,프라이어팰리스,2007,85,2층 초과,2023-07-01,아파트,118450.0,94.01,53750.0,85.841,134233.55743443876,강동구,암사동 413-0,53350.0,39.744160118870994
서초구 방배동 488-4,방배 리더스빌,2004,25,2층 초과,2023-07-01,오피스텔,14200.0,102.799,13000.0,84.425,14567.341981621736,서초구,방배동 488-4,12644.5,86.80032373752461
강서구 가양동 1485-0,가양6단지,1992,50,2층 초과,2023-07-01,아파트,72000.0,90.277,31187.500000000004,81.465,81333.31794792316,강서구,가양동 1485-0,33385.71428571428,41.04801713252469
강남구 세곡동 516-0,세곡리엔파크(3단지),2011,85,2층 초과,2023-07-01,아파트,114500.0,100.163,38850.0,83.31,155946.49782444193,강남구,세곡동 516-0,29228.0548093936,18.742360500007717
강서구 마곡동 725-1,마곡힐스테이트,2017,85,2층 초과,2023-07-01,아파트,133500.0,90.277,67200.0,81.465,138271.52039963866,강서구,마곡동 725-1,68775.0,49.73909291025611
영등포구 여의도동 41-0,대교,1975,152,2층 초과,2023-07-01,아파트,296000.0,92.435,89999.99999999999,85.883,249916.48745264052,영등포구,여의도동 41-0,95000.0,38.01269814901772
동대문구 답십리동 989-1,우성그린,1997,59,2층 초과,2023-07-01,아파트,58000.0,89.772,38000.0,86.164,67324.6229247559,동대문구,답십리동 989-1,38191.14,56.726853179235206
중랑구 묵동 170-1,묵동자이(2단지),2010,102,2층 초과,2023-07-01,아파트,87000.0,91.603,60000.00000000001,86.41,101353.20996173481,중랑구,묵동 170-1,63000.0,62.158860112852075
마포구 염리동 532-0,마포프레스티지자이,2021,85,2층 초과,2023-07-01,아파트,184000.0,93.358,80800.0,86.975,,마포구,염리동 532-0,,
마포구 염리동 532-0,마포프레스티지자이,2021,60,2층 초과,2023-07-01,아파트,141500.0,93.358,74910.0,86.975,,마포구,염리동 532-0,,
동대문구 답십리동 1014-0,답십리파크자이,2019,60,2층 초과,2023-07-01,아파트,93500.0,89.772,56000.0,86.164,111510.68022035722,동대문구,답십리동 1014-0,69500.0,62.32586857389843
성동구 성수동2가 277-101,성수동램킨중흥S클래스오피스텔,2013,18,2층 초과,2023-07-01,오피스텔,14400.0,94.874,13000.0,84.774,13641.308572145921,성동구,성수동2가 277-101,12604.47851158305,92.39933577428219
성북구 길음동 1280-1,길음뉴타운3단지푸르지오,2005,60,2층 초과,2023-07-01,아파트,65000.0,89.128,38635.0,81.036,68293.7058046467,성북구,길음동 1280-1,35808.333333333336,52.43284562088728
성북구 길음동 1280-1,길음뉴타운3단지푸르지오,2005,85,2층 초과,2023-07-01,아파트,78000.0,89.128,42450.0,81.036,86754.29830345802,성북구,길음동 1280-1,41450.0,47.77861248443502
강동구 명일동 15-0,삼익그린2차,1983,43,2층 초과,2023-07-01,아파트,55300.00000000001,94.01,24125.000000000004,85.841,91655.46930520562,강동구,명일동 15-0,24166.666666666668,26.3668571552381
강동구 명일동 15-0,삼익그린2차,1983,55,2층 초과,2023-07-01,아파트,97500.0,94.01,31260.5,85.841,116802.07085757221,강동구,명일동 15-0,37300.0,31.934365312309755
성동구 금호동4가 340-0,서울숲푸르지오,2007,85,2층 초과,2023-07-01,아파트,147000.0,94.874,76000.0,84.774,169491.64179699158,성동구,금호동4가 340-0,85000.0,50.149965566920784
성동구 금호동4가 340-0,서울숲푸르지오,2007,60,2층 초과,2023-07-01,아파트,124500.0,94.874,62000.0,84.774,143487.8951884857,성동구,금호동4가 340-0,65314.28571428572,45.51902139792968
강서구 가양동 1475-0,강변,1992,34,2층 초과,2023-07-01,아파트,49400.0,90.277,19333.33333333333,81.465,60369.55089983506,강서구,가양동 1475-0,17200.0,28.491184286823962
강서구 가양동 1475-0,강변,1992,40,2층 초과,2023-07-01,아파트,57580.0,90.277,23000.0,81.465,65759.0924762552,강서구,가양동 1475-0,24616.666666666668,37.4346204299511
영등포구 당산동5가 43-0,당산센트럴아이파크,2020,85,2층 초과,2023-07-01,아파트,166000.0,92.435,91500.0,85.883,177428.78946005984,영등포구,당산동5가 43-0,18115.56,10.210045424492911
구로구 구로동 1267-0,신도림태영타운,2000,85,2층 초과,2023-07-01,아파트,96800.0,92.83,55500.0,84.451,106774.90125637462,구로구,구로동 1267-0,54659.99999999999,51.19180571167862
구로구 신도림동 692-0,디큐브시티,2011,128,2층 초과,2023-07-01,아파트,117500.0,92.83,63000.0,84.451,161824.85986606166,구로구,신도림동 692-0,116140.63707823431,71.7693419752447
광진구 구의동 546-7,구의강변우성아파트,1992,85,2층 초과,2023-07-01,아파트,120000.0,92.052,51000.0,83.777,137248.56714689123,광진구,구의동 546-7,61478.57142857142,44.79359800002396
강동구 성내동 295-0,성안마을청구,2002,60,2층 초과,2023-07-01,아파트,80000.0,94.01,44000.0,85.841,91469.24710291259,강동구,성내동 295-0,48000.0,52.4766536516857
도봉구 도봉동 30-1,한신,1995,85,2층 초과,2023-07-01,아파트,56425.0,85.441,32640.0,83.071,61445.53057563567,도봉구,도봉동 30-1,35470.454545454544,57.72666329537605
도봉구 창동 38-0,주공17단지,1989,41,2층 초과,2023-07-01,아파트,39500.0,85.441,15500.0,83.071,40044.86406331352,도봉구,창동 38-0,13099.999999999998,32.713308701180885
도봉구 창동 38-0,주공17단지,1989,36,2층 초과,2023-07-01,아파트,34125.0,85.441,15819.5,83.071,42451.85902371229,도봉구,창동 38-0,15896.153846153846,37.44513011143928
도봉구 창동 38-0,주공17단지,1989,36,2층 이하,2023-07-01,아파트,31300.0,85.441,13000.0,83.071,41733.29796112766,도봉구,창동 38-0,12750.0,30.55114410530398
관악구 신림동 1735-0,관악산휴먼시아2단지,2008,115,2층 초과,2023-07-01,아파트,75000.0,91.077,44499.99999999999,81.528,90530.92463654217,관악구,신림동 1735-0,43000.0,47.497581818183875
관악구 신림동 1735-0,관악산휴먼시아2단지,2008,60,2층 초과,2023-07-01,아파트,58000.0,91.077,34333.333333333336,81.528,67515.9368661345,관악구,신림동 1735-0,43500.0,64.4292325917783
성북구 장위동 323-0,꿈의숲아이파크,2022,59,2층 초과,2023-07-01,아파트,88700.0,89.128,63000.00000000001,81.036,,성북구,장위동 323-0,,
강서구 내발산동 751-0,마곡수명산파크3단지,2007,85,2층 초과,2023-07-01,아파트,96500.0,90.277,43129.11111111112,81.465,111339.29024881021,강서구,내발산동 751-0,44659.0,40.11072811781035
강북구 미아동 812-0,삼성래미안트리베라2단지,2010,84,2층 초과,2023-07-01,아파트,86000.0,86.831,47500.0,81.235,95131.62189245554,강북구,미아동 812-0,49000.0,51.50758394027335
강북구 미아동 812-0,삼성래미안트리베라2단지,2010,59,2층 초과,2023-07-01,아파트,70500.0,86.831,41500.0,81.235,74675.90678059131,강북구,미아동 812-0,41116.66666666666,55.06015050807942
마포구 아현동 802-0,마포센트럴아이파크,2017,60,2층 초과,2023-07-01,아파트,120000.0,93.358,63000.0,86.975,132322.71019577692,마포구,아현동 802-0,70577.17191778762,53.33715717684877
마포구 아현동 802-0,마포센트럴아이파크,2017,85,2층 초과,2023-07-01,아파트,136500.0,93.358,73200.0,86.975,168522.20978569318,마포구,아현동 802-0,93000.0,55.18560438903959
동작구 상도동 415-0,중앙하이츠빌,2003,85,2층 초과,2023-07-01,아파트,99500.0,96.056,47000.0,83.141,109872.61866161354,동작구,상도동 415-0,68033.33333333333,61.92018918094859
성동구 성수동1가 715-0,중앙하이츠빌,2003,85,2층 초과,2023-07-01,아파트,159000.0,94.874,80000.0,84.774,141425.57952317575,성동구,성수동1가 715-0,76550.0,54.12740768543611
강서구 등촌동 715-0,등촌동아이파크,2004,85,2층 초과,2023-07-01,아파트,85000.0,90.277,49016.66666666666,81.465,104583.1213889722,강서구,등촌동 715-0,50700.0,48.47818589333678
노원구 상계동 721-0,상계주공5(저층),1987,32,2층 초과,2023-07-01,아파트,49000.00000000001,88.952,8000.0,83.126,70005.45908010038,노원구,상계동 721-0,11166.666666666666,15.951136973317674
노원구 상계동 721-0,상계주공5(저층),1987,32,2층 이하,2023-07-01,아파트,47875.0,88.952,10000.0,83.126,65084.63024251111,노원구,상계동 721-0,10000.0,15.364610604284163
은평구 녹번동 281-0,북한산푸르지오,2015,85,2층 초과,2023-07-01,아파트,95000.0,89.776,55400.0,84.277,105506.59854045462,은평구,녹번동 281-0,57765.625,54.750722513199776
구로구 구로동 49-0,금호,1997,85,2층 초과,2023-07-01,아파트,56000.0,92.83,36000.0,84.451,62076.74782036888,구로구,구로동 49-0,40162.11075102155,64.69751100241014
서대문구 홍은동 455-0,홍은동벽산,1997,59,2층 초과,2023-07-01,아파트,57000.00000000001,89.097,29000.0,83.08,66122.8938592949,서대문구,홍은동 455-0,35000.0,52.93174263437057
성동구 성수동1가 656-234,서울숲대림,2000,60,2층 초과,2023-07-01,아파트,125000.0,94.874,54000.0,84.774,143044.2528198249,성동구,성수동1가 656-234,66000.0,46.139567790348075
성북구 석관동 407-0,석관래미안,2009,60,2층 초과,2023-07-01,아파트,69500.0,89.128,44250.0,81.036,79130.47575582402,성북구,석관동 407-0,35342.78475,44.66393562330978
강동구 천호동 449-49,힐탑프라자,1994,20,2층 초과,2023-07-01,오피스텔,9300.0,94.01,8000.0,85.841,9184.36931768539,강동구,천호동 449-49,8120.424387147477,88.41569961163054
서초구 방배동 758-4,삼호2,1976,178,2층 초과,2023-07-01,아파트,250000.0,102.799,120000.0,84.425,246138.1443495501,서초구,방배동 758-4,141618.4,57.53614514899501
동대문구 회기동 65-0,신현대,1989,85,2층 초과,2023-07-01,아파트,77500.0,89.772,33000.0,86.164,88101.95341738657,동대문구,회기동 65-0,45000.0,51.077187570190056
성북구 장위동 317-0,꿈의숲대명루첸아파트,2008,85,2층 초과,2023-07-01,아파트,81000.0,89.128,44000.0,81.036,89513.39839681845,성북구,장위동 317-0,53666.66666666666,59.953780805817466
동대문구 답십리동 997-0,세양청마루,2005,85,2층 초과,2023-07-01,아파트,70000.0,89.772,42000.0,86.164,78412.9368577085,동대문구,답십리동 997-0,38000.0,48.46139109539595
서초구 우면동 735-0,서초네이처힐7단지,2011,60,2층 초과,2023-07-01,아파트,112700.0,102.799,56200.0,84.425,147159.784393691,서초구,우면동 735-0,71820.76000000001,48.804610781339996
동작구 사당동 1160-0,사당롯데캐슬골든포레,2021,60,2층 초과,2023-07-01,아파트,95100.0,96.056,54999.99999999999,83.141,,동작구,사당동 1160-0,,
동작구 사당동 1160-0,사당롯데캐슬골든포레,2021,85,2층 초과,2023-07-01,아파트,120000.0,96.056,73666.66666666667,83.141,,동작구,사당동 1160-0,,
마포구 마포동 253-0,마포쌍용황금아파트,2000,115,2층 초과,2023-07-01,아파트,125000.0,93.358,59535.0,86.975,125539.24274777358,마포구,마포동 253-0,80659.62504890012,64.25052699334576
동대문구 장안동 587-0,동대문더퍼스트데시앙,2019,76,2층 초과,2023-07-01,아파트,89000.0,89.772,54000.0,86.164,,동대문구,장안동 587-0,,
중랑구 신내동 618-0,동성3,1997,59,2층 초과,2023-07-01,아파트,51500.0,91.603,25275.0,86.41,54469.25083529017,중랑구,신내동 618-0,32050.0,58.840537566628456
중랑구 신내동 783-0,성원,1994,84,2층 초과,2023-07-01,아파트,59000.0,91.603,37333.333333333336,86.41,69229.47710243917,중랑구,신내동 783-0,47999.5,69.33390516437807
동작구 대방동 500-0,성원,1994,84,2층 초과,2023-07-01,아파트,120250.0,96.056,55450.0,83.141,123575.07289082854,동작구,대방동 500-0,59850.0,48.432097671408236
강남구 수서동 746-0,까치마을,1993,34,2층 초과,2023-07-01,아파트,85000.0,100.163,28250.000000000004,83.31,97286.8743829031,강남구,수서동 746-0,31000.0,31.864524579122307
강남구 수서동 746-0,까치마을,1993,40,2층 초과,2023-07-01,아파트,91000.0,100.163,31133.33333333333,83.31,102113.25384354785,강남구,수서동 746-0,27533.33333333333,26.96352559239601
강남구 수서동 746-0,까치마을,1993,50,2층 초과,2023-07-01,아파트,112800.0,100.163,41000.0,83.31,130922.46320005502,강남구,수서동 746-0,49966.66666666666,38.165082939445995
강서구 마곡동 784-0,마곡경동미르웰,2015,18,2층 초과,2023-07-01,오피스텔,13699.999999999998,90.277,12600.0,81.465,13412.208025815713,강서구,마곡동 784-0,13531.249999999998,100.88756432911832
광진구 자양동 860-0,테라팰리스건대2차,2018,57,2층 초과,2023-07-01,아파트,83500.0,92.052,25000.0,83.777,71235.30298393678,광진구,자양동 860-0,70104.18383550081,98.41213681832583
중랑구 신내동 397-0,동성1,1993,59,2층 초과,2023-07-01,아파트,43500.0,91.603,30000.000000000004,86.41,54123.00003384179,중랑구,신내동 397-0,25000.0,46.19108324440277
노원구 월계동 18-0,한진한화그랑빌,2002,115,2층 초과,2023-07-01,아파트,97000.0,88.952,46000.0,83.126,114943.93184471822,노원구,월계동 18-0,48300.0,42.02048705385349
노원구 월계동 18-0,한진한화그랑빌,2002,85,2층 초과,2023-07-01,아파트,81000.0,88.952,46428.57142857143,83.126,87205.16173175891,노원구,월계동 18-0,49114.28571428572,56.32038831068296
노원구 월계동 18-0,한진한화그랑빌,2002,85,2층 이하,2023-07-01,아파트,78000.0,88.952,46999.99999999999,83.126,91824.94076099155,노원구,월계동 18-0,57724.03,62.86312794935331
노원구 월계동 18-0,한진한화그랑빌,2002,60,2층 초과,2023-07-01,아파트,66747.5,88.952,37500.0,83.126,76424.48710038596,노원구,월계동 18-0,36037.5,47.15438908037893
중랑구 면목동 1077-1,용마한신,1990,44,2층 초과,2023-07-01,아파트,43000.0,91.603,24000.0,86.41,50081.48426767631,중랑구,면목동 1077-1,35000.0,69.88610763397396
용산구 이태원동 729-0,남산대림,1994,60,2층 초과,2023-07-01,아파트,120000.0,97.327,48000.0,84.515,128475.77701451325,용산구,이태원동 729-0,45000.0,35.02605786530217
